"user_id","install_time","platform","country_region","city","gender","min_age_range","max_age_range","event_1","event_2","event_3","event_4","event_5","target_churn_indicator"
"36ec4c59",2018-07-07 17:58:17,"Android","Buenos Aires F.D.",NA,"female","18","20",4,12,0,2,4,0
"72570b6",2018-07-07 23:28:00,"Android","Buenos Aires","San Miguel","female","13","17",2,1,0,3,1,1
"641d7943",2018-07-04 06:06:35,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",3,6,0,1,2,0
"bea233ce",2018-07-04 03:53:05,"Android","Corrientes","Corrientes","female","18","20",3,12,0,2,5,1
"3e7b0484",2018-07-01 15:43:57,"Android","Buenos Aires F.D.","Floresta","female","13","17",11,11,1,1,4,1
"c92645ed",2018-07-02 07:54:06,"Android","Santa Cruz","Río Gallegos","male","18","20",2,2,0,2,1,1
"85e5cd3e",2018-07-05 05:27:16,"Android","Cordoba","Rio Segundo","male","18","20",29,26,0,6,11,0
"d688cac2",2018-07-03 02:16:44,"Android","Buenos Aires","Villa Madero","female","18","20",35,31,1,9,3,0
"da318e03",2018-07-02 23:18:38,"Android","La Pampa","Bernardo Larroude","male","18","20",34,44,1,12,15,0
"7a0b79f8",2018-07-06 23:43:45,"Android","Buenos Aires F.D.","Floresta","female","18","20",39,39,2,2,4,0
"a11484aa",2018-07-06 18:40:55,"Android","Buenos Aires","Los Polvorines","male","18","20",1,1,0,1,1,1
"1631f677",2018-07-05 00:42:32,"Android","Corrientes","Corrientes","female","18","20",15,50,0,6,4,0
"9e3d41a3",2018-06-30 00:28:54,"Android","Buenos Aires","Paso del Rey","female","13","17",1,1,0,2,1,1
"d73f7596",2018-07-05 19:50:35,"Android","Salta","Salta","male","18","20",21,34,1,1,4,1
"cb536776",2018-07-04 18:25:08,"Android","Entre Rios","Villa Angelica","female","13","17",7,12,0,2,5,1
"7920a82d",2018-07-07 23:50:56,"Android","Buenos Aires","Del Viso","male","13","17",1,1,0,1,1,0
"f794247d",2018-07-07 06:17:19,"Android","Cordoba","Córdoba","female","13","17",6,14,0,4,6,1
"55ffa244",2018-07-01 15:35:27,"Android","Cordoba","Córdoba","female","18","20",2,3,0,5,1,0
"a2f3a087",2018-07-02 02:06:22,"Android","Buenos Aires","Lanus","female","13","17",127,86,5,13,26,0
"1f7f21ac",2018-07-01 10:47:13,"Android","Santiago del Estero","Chanar Pozo","male","18","20",0,0,0,1,0,1
"5ac38c23",2018-07-01 02:08:02,"Android",NA,NA,"female","13","17",5,24,0,4,5,1
"2fdbbdc9",2018-07-06 04:00:23,"Android","Neuquen","Neuquén","female","13","17",26,65,1,3,0,0
"62322377",2018-07-02 13:28:44,"Android","Entre Rios","Paraná","female","13","17",69,66,3,14,18,0
"d084cd94",2018-07-01 04:37:08,"Android","Cordoba","Villa Dolores","female","18","20",3,1,0,2,2,0
"13a63c3a",2018-07-03 03:02:15,"Android","Rio Negro","Catriel","male","18","20",12,19,0,10,12,1
"71f42e65",2018-06-30 22:55:58,"Android","Buenos Aires","Lanus","male","18","20",5,0,0,3,2,1
"7d778643",2018-07-01 00:15:47,"Android","Buenos Aires","Tres Lomas","male","18","20",10,14,0,2,1,0
"f6f5f59c",2018-07-05 19:05:23,"Android","Tucuman","San Miguel de Tucumán","male","18","20",54,35,1,16,15,0
"c0c42a9b",2018-07-03 23:37:44,"Android","Buenos Aires","Tortuguitas","male","18","20",2,2,0,1,2,1
"a30b348d",2018-07-01 18:38:56,"Android","Buenos Aires","Florencio Varela","female","18","20",9,9,0,3,3,1
"2dcf9512",2018-07-04 02:27:04,"Android","Chaco","Resistencia","female","13","17",30,28,2,18,9,0
"1653e367",2018-07-05 00:51:24,"Android","Buenos Aires","Hurlingham","female","18","20",11,9,1,6,3,0
"f09b789b",2018-07-02 01:35:24,"Android","Formosa","Formosa","male","13","17",27,23,3,5,3,1
"57e2b4a8",2018-07-02 00:34:59,"Android","Cordoba","Córdoba","female","18","20",29,0,0,5,15,1
"1e3c1fb1",2018-07-06 10:44:55,"Android","Cordoba","Arroyo Cabral","male","18","20",1,1,1,2,0,1
"33a09161",2018-07-07 20:27:22,"Android","Buenos Aires","Mariano Moreno","male","18","20",2,2,0,1,2,1
"2d32bd94",2018-07-07 01:00:53,"Android","Tucuman","San Miguel de Tucumán","female","13","17",2,8,0,1,2,1
"f7b2dbcd",2018-07-06 02:37:26,"Android","Salta","Salta","female","13","17",7,7,0,5,8,1
"50b49c98",2018-07-05 15:10:52,"Android","Entre Rios","Villa Angelica","male","18","20",3,3,0,2,3,1
"a0fc6d7e",2018-07-07 12:26:51,"Android","Tucuman","San Miguel de Tucumán","female","13","17",23,24,0,6,8,1
"84e5d508",2018-07-06 21:09:04,"Android","Buenos Aires","Zárate","female","18","20",1,1,0,1,1,0
"fc6ae5d5",2018-07-01 23:47:30,"Android","Cordoba","Las Varillas","male","13","17",10,5,0,3,6,1
"c8935169",2018-07-04 21:56:24,"Android","Misiones","Obera","male","18","20",36,150,2,10,9,0
"d6d4ec40",2018-07-01 18:09:43,"Android","Cordoba","Rio Tercero","female","18","20",11,13,0,6,7,1
"92fb4fd4",2018-07-07 00:25:54,"Android","Cordoba","Córdoba","female","18","20",2,2,0,2,2,1
"3f56829",2018-07-04 06:12:21,"Android","Cordoba","Córdoba","female","13","17",3,5,0,1,3,1
"e4eda842",2018-07-02 13:56:59,"Android","Buenos Aires","Pilar","male","18","20",8,8,0,1,2,1
"4a308ee5",2018-07-03 16:27:39,"Android","Buenos Aires","Lomas de Zamora","female","18","20",75,95,1,11,5,0
"99f7e9b",2018-07-05 02:49:42,"Android","Entre Rios","Villa Angelica","female","13","17",36,33,4,11,5,0
"112a31d2",2018-07-04 01:27:04,"Android","Cordoba","Córdoba","female","18","20",7,6,0,2,9,1
"51a29e7d",2018-07-01 17:33:23,"Android","Salta","Salta","female","18","20",116,137,3,12,26,0
"280d2261",2018-07-02 01:46:33,"Android","Buenos Aires","Lincoln","male","18","20",57,70,3,8,6,0
"eb3c1573",2018-07-01 01:20:12,"Android","Buenos Aires","Libertad","female","13","17",2,2,0,2,0,0
"5a04bd86",2018-06-30 04:33:36,"Android","Buenos Aires","Ituzaingo","male","18","20",6,5,2,4,2,1
"e898424b",2018-07-03 00:24:43,"Android","Entre Rios","Villa Angelica","female","18","20",54,90,2,18,11,0
"5601c63a",2018-07-06 03:11:29,"Android","Mendoza","Mendoza","male","18","20",4,2,0,5,5,0
"c8bb7071",2018-07-06 04:17:05,"Android","Buenos Aires F.D.","Buenos Aires","male","13","17",0,0,0,4,0,0
"7e058ae1",2018-07-05 21:19:31,"Android","Buenos Aires F.D.","Buenos Aires","female","13","17",7,10,0,3,8,0
"89e9f2b7",2018-07-03 03:12:15,"Android","Santa Fe","Santa Fe","male","18","20",1,4,0,2,1,1
"74e35032",2018-07-01 21:11:06,"Android",NA,NA,"female","18","20",11,78,1,1,3,1
"94efff6",2018-07-02 01:10:23,"Android","Buenos Aires","Quilmes","male","18","20",8,9,0,1,8,1
"64c45bbe",2018-07-02 06:12:26,"Android","Buenos Aires","Wilde","female","18","20",1,1,0,1,1,0
"a205168f",2018-07-06 20:30:13,"Android","Santa Fe","Suardi","female","18","20",2,2,0,1,2,1
"110c83bd",2018-07-03 14:03:39,"Android","Chaco","Resistencia","female","13","17",3,5,0,8,3,0
"8e017966",2018-07-01 00:36:48,"Android","Rio Negro",NA,"female","18","20",27,27,2,6,7,0
"c4f8b4b9",2018-07-03 14:20:15,"Android","Buenos Aires","Turdera","male","18","20",11,15,0,9,3,0
"2e17d5ad",2018-07-02 00:22:11,"iOS","Buenos Aires","San Isidro","female","18","20",33,31,2,21,4,0
"90a07f09",2018-07-02 17:24:58,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",12,12,0,3,5,0
"4d51bc83",2018-07-06 01:53:31,"Android","Tucuman","San Miguel de Tucumán","male","13","17",4,5,0,1,4,1
"675fdfdb",2018-07-04 23:30:36,"Android","Santa Fe","Rosario","male","18","20",12,12,1,10,3,0
"d0be6ab1",2018-07-02 20:27:28,"iOS","Buenos Aires F.D.",NA,"male","13","17",7,7,1,3,5,0
"92e470e3",2018-07-02 22:27:42,"Android","Buenos Aires F.D.","Flores","female","13","17",53,232,7,13,7,0
"c5fd2df6",2018-06-30 18:44:22,"Android","Buenos Aires","Tortuguitas","female","18","20",5,4,0,2,5,1
"6ea289a0",2018-07-04 23:32:58,"Android","Buenos Aires","Lanus","male","18","20",42,42,2,10,11,0
"7ae1e33c",2018-07-07 07:53:03,"Android","Buenos Aires F.D.","Buenos Aires","male","13","17",1,1,0,1,2,1
"749675ba",2018-07-06 21:29:51,"Android","Buenos Aires F.D.","Buenos Aires","female","13","17",14,15,1,12,0,0
"bebeb877",2018-07-07 20:07:06,"Android","Buenos Aires","Libertad","female","18","20",44,36,2,7,3,0
"a482a999",2018-07-06 02:52:31,"Android","Buenos Aires",NA,"male","18","20",18,17,0,5,5,1
"5da19117",2018-07-04 21:27:18,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",4,7,0,4,4,0
"adb72c",2018-07-01 15:13:45,"Android","Buenos Aires","Florencio Varela","male","18","20",3,3,0,2,2,1
"66490545",2018-07-02 01:54:26,"Android","Corrientes","Corrientes","female","13","17",18,18,0,6,11,0
"9f702266",2018-06-30 21:49:57,"Android","Buenos Aires","Laferrere","male","13","17",0,0,0,1,0,1
"d457153e",2018-06-30 02:15:44,"Android","Entre Rios","Villa Angelica","male","13","17",11,11,0,1,1,1
"cb6532d9",2018-07-04 04:59:37,"Android","Buenos Aires","Pilar","female","13","17",12,21,0,6,4,1
"2aff7683",2018-07-06 22:15:25,"Android","Santa Fe","Granadero Baigorria","female","13","17",13,16,3,6,5,1
"9e4063e7",2018-07-03 23:29:59,"Android","Santa Fe","Santo Tome","female","18","20",39,75,2,8,10,0
"a4494288",2018-07-03 02:35:25,"Android","Buenos Aires","Ituzaingo","female","18","20",5,36,0,4,5,1
"1837fb1f",2018-07-06 23:36:13,"Android","Entre Rios","Macia","male","13","17",22,49,1,13,6,0
"32ba6df2",2018-06-30 04:06:54,"Android","Santa Fe","Ceres","male","18","20",22,29,0,9,6,1
"f342a1a8",2018-07-02 18:22:36,"Android",NA,NA,"female","13","17",1,1,0,1,1,1
"a69b19f4",2018-07-04 16:31:52,"Android","Buenos Aires","Carlos Casares","female","18","20",0,0,0,1,0,1
"23a615e1",2018-07-03 06:42:56,"Android","Rio Negro","Viedma","male","13","17",1,1,0,1,1,1
"7b98651e",2018-07-02 05:49:17,"Android","Buenos Aires","Lanus","male","13","17",24,47,0,7,15,1
"7bb34468",2018-07-07 21:03:19,"Android","Mendoza","San Rafael","female","13","17",1,3,0,1,3,1
"caea39e8",2018-07-06 21:39:46,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",2,13,0,6,3,0
"1e34aaa6",2018-07-04 15:19:33,"Android","Tucuman","San Miguel de Tucumán","male","13","17",0,0,0,2,1,1
"a97c73fa",2018-07-04 22:34:59,"Android","Buenos Aires","Merlo","female","13","17",5,5,0,3,3,1
"5b5a5716",2018-06-30 13:28:23,"Android","Buenos Aires","Florencio Varela","female","18","20",4,12,0,7,5,1
"d6ab0375",2018-06-30 21:32:11,"Android","Buenos Aires","Tandil","female","13","17",0,0,0,1,1,1
"7b658261",2018-07-05 17:25:26,"Android","Buenos Aires","Olivos","female","18","20",29,30,1,1,9,1
"fce2b93",2018-06-30 17:39:15,"Android","Santa Fe","Sunchales","female","18","20",3,3,0,2,3,1
"a285ec61",2018-07-03 17:22:14,"Android","Buenos Aires","La Paz","male","18","20",40,32,1,5,2,0
"3839dde8",2018-07-07 08:39:08,"Android","Chaco","Villa Angela","female","18","20",0,0,0,2,0,1
"c6cedb73",2018-07-06 22:08:38,"Android","Cordoba","Córdoba","male","18","20",0,3,0,3,0,0
"26d3332b",2018-07-01 21:09:12,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",0,0,0,1,1,1
"a7277d95",2018-06-30 20:36:59,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",31,28,0,6,1,1
"479979ce",2018-07-01 19:55:01,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",33,27,1,4,12,1
"1bdf9a88",2018-07-06 16:01:44,"Android","Cordoba","Córdoba","female","13","17",5,44,0,2,3,0
"e00fd2a5",2018-07-02 21:50:36,"Android","Buenos Aires","Isidro Casanova","female","18","20",45,40,2,17,11,0
"7ff26b3d",2018-07-04 23:17:37,"Android","Buenos Aires","Merlo","male","13","17",0,2,0,1,0,1
"32f99ae5",2018-06-30 00:09:37,"Android","Corrientes","Corrientes","male","13","17",2,6,0,1,1,1
"b093dc42",2018-06-30 00:40:32,"Android","Corrientes","Corrientes","female","13","17",2,3,0,1,2,1
"e6e64284",2018-07-01 01:47:21,"Android","Misiones","Posadas","male","18","20",0,0,0,2,0,1
"f4a6cf91",2018-07-05 12:28:12,"iOS","Tucuman","San Miguel de Tucumán","female","18","20",13,13,1,6,2,0
"51cd96ad",2018-07-02 18:35:20,"Android","Salta","Salta","female","13","17",11,12,0,6,2,0
"b5ab3076",2018-07-06 18:21:19,"Android","Tucuman","San Miguel de Tucumán","female","13","17",28,32,1,8,10,1
"16bf80cb",2018-06-30 12:56:16,"Android","Cordoba","Santa Rosa de Rio Primero","female","13","17",4,3,0,2,3,1
"a084b3c8",2018-07-06 00:47:26,"Android","Cordoba","Villa María","male","18","20",16,18,1,12,4,1
"3d94f1f7",2018-07-07 03:41:17,"Android","Tucuman","San Miguel de Tucumán","male","18","20",26,31,1,9,4,0
"18e0679d",2018-07-03 00:46:49,"Android","Buenos Aires","Villa Ballester","female","13","17",16,16,2,5,5,0
"b4b867a",2018-07-07 08:13:33,"Android","Tucuman","San Miguel de Tucumán","male","18","20",1,1,0,1,1,1
"e5d00430",2018-07-04 17:12:41,"Android","Buenos Aires","Tablada","male","18","20",3,2,0,1,3,1
"be7e4247",2018-07-05 21:44:28,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",23,19,1,6,10,0
"1a65bc91",2018-07-03 04:13:34,"Android","Cordoba","Córdoba","male","13","17",3,4,0,1,3,1
"dbb48545",2018-07-03 13:31:57,"Android","Buenos Aires","Rafael Castillo","female","18","20",3,32,0,1,1,1
"5b29f890",2018-07-01 15:36:49,"Android","Misiones","Puerto Iguazú","male","13","17",1,2,0,1,1,1
"e028cb8c",2018-07-06 14:45:16,"Android","Santiago del Estero","San Justo","male","13","17",1,1,0,2,3,1
"f6526456",2018-07-04 04:03:41,"Android","Buenos Aires",NA,"female","18","20",20,68,1,4,8,0
"9c065ade",2018-07-01 17:23:21,"Android","Corrientes","Bella Vista","female","18","20",0,0,0,1,0,0
"4bb0b2bf",2018-07-05 22:14:07,"Android","Cordoba","Río Cuarto","male","18","20",1,3,0,4,1,1
"e7215640",2018-07-02 19:27:56,"Android","Tucuman","San Miguel de Tucumán","male","18","20",5,7,1,3,0,1
"b93a63a8",2018-07-07 01:46:32,"Android","Buenos Aires","Paso del Rey","female","18","20",2,2,0,1,2,1
"5af4d545",2018-07-04 12:44:15,"Android","Mendoza","Mendoza","male","13","17",2,2,0,1,3,1
"e1dc0403",2018-07-05 06:41:00,"Android","Buenos Aires F.D.","Buenos Aires","female","13","17",2,15,0,9,3,1
"113edb6d",2018-07-04 21:12:34,"Android","Salta","Salta","male","18","20",16,39,2,7,4,0
"911bbac9",2018-07-04 20:15:37,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",41,32,0,4,18,0
"6e71cc71",2018-07-01 21:37:27,"Android","Buenos Aires","Mariano Moreno","male","13","17",51,45,5,7,7,0
"3ab95273",2018-06-30 18:04:49,"Android","Buenos Aires","San Andres de Giles","female","13","17",11,13,0,3,11,1
"602a6eae",2018-07-07 16:58:48,"Android","Entre Rios","Villa Angelica","female","18","20",28,59,2,9,6,0
"a69d05fe",2018-07-03 18:20:08,"Android","Buenos Aires","Punta Alta","female","18","20",31,30,2,10,16,0
"cacf9361",2018-07-02 23:00:50,"Android","Buenos Aires F.D.",NA,"female","13","17",17,17,0,3,3,0
"1969aff9",2018-07-04 02:12:50,"Android","Mendoza","Malargüe","female","13","17",8,12,0,4,5,1
"be498e63",2018-07-02 05:22:11,"iOS","Buenos Aires","Saladillo","female","18","20",8,7,0,2,2,1
"4c397738",2018-07-02 02:25:50,"Android","Buenos Aires","Burzaco","male","13","17",67,62,1,6,19,0
"dc632168",2018-07-01 23:01:57,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",25,22,3,11,8,0
"405e9f9e",2018-07-03 17:02:05,"Android","Neuquen","Neuquén","male","18","20",10,9,0,3,2,1
"8c3189bf",2018-07-04 00:06:55,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",1,4,0,4,1,0
"6c42fdf0",2018-07-02 19:18:17,"Android","Buenos Aires","Villa Rosa","female","18","20",9,10,0,2,7,0
"efee56cc",2018-07-05 01:09:14,"Android","Salta","Salta","male","18","20",2,2,0,1,2,1
"7d4d248b",2018-07-04 02:51:29,"Android","San Luis","San Luis","female","13","17",9,14,0,1,8,1
"1f6ca37",2018-07-03 01:10:47,"Android","Buenos Aires","Garin","male","18","20",2,2,0,1,0,1
"ee27e24b",2018-07-03 21:05:39,"Android","Cordoba","Adelia Maria","female","13","17",4,6,0,1,2,0
"7e786bee",2018-06-30 17:03:01,"Android","Buenos Aires","La Plata","female","13","17",4,10,0,3,3,1
"456da467",2018-07-04 23:27:07,"Android","Entre Rios","Villa Angelica","male","18","20",45,44,0,14,9,0
"785a6e29",2018-07-05 03:42:31,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",27,24,1,6,4,0
"d580f3ff",2018-07-07 19:15:56,"Android","Buenos Aires","Caseros","female","18","20",0,0,0,1,0,0
"5bb0d61c",2018-07-06 05:12:11,"Android","Buenos Aires","La Plata","female","13","17",6,6,0,3,5,1
"94f580dc",2018-07-03 18:11:04,"Android","Catamarca","San Fernando del Valle de Catamarca","male","18","20",64,69,1,12,13,0
"c7a744b4",2018-07-04 17:48:52,"Android",NA,NA,"male","13","17",2,0,0,1,3,1
"46ff2f5e",2018-07-05 14:22:23,"Android","Buenos Aires","Ituzaingo","male","13","17",32,31,3,12,9,0
"e0abae6d",2018-07-01 00:43:27,"Android","Buenos Aires","Berisso","female","18","20",4,4,0,1,3,1
"a16dd9a7",2018-07-07 15:48:24,"Android","Chubut","Boca de la Zanja","female","18","20",36,36,1,6,10,0
"f8d72108",2018-07-02 00:15:22,"Android","Rio Negro","Cipolletti","male","18","20",17,17,1,1,1,1
"4007b3fb",2018-07-02 17:10:15,"Android","Buenos Aires F.D.","Buenos Aires","female","13","17",8,7,0,4,8,1
"16c2576f",2018-07-04 06:35:48,"Android","Buenos Aires","Avellaneda","female","13","17",4,4,0,3,2,1
"dca20091",2018-07-03 22:33:46,"Android","Buenos Aires","General San Martin","female","18","20",9,5,0,7,2,0
"930164d6",2018-07-05 15:50:02,"Android",NA,NA,"female","18","20",11,11,1,4,6,0
"1b3eea9c",2018-07-03 02:26:43,"Android","Buenos Aires","Lomas del Mirador","female","18","20",22,21,0,3,1,0
"2bedf265",2018-07-07 21:45:43,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",0,0,0,1,0,1
"81e8838",2018-07-02 17:31:17,"Android","Salta","Salta","female","18","20",25,27,1,12,5,0
"cd9df632",2018-07-01 14:37:35,"Android","Cordoba","Córdoba","female","18","20",22,29,0,7,5,0
"62b742e8",2018-07-06 20:48:26,"Android","Buenos Aires","Tortuguitas","unknown","18","20",11,9,0,6,6,1
"99dff622",2018-07-07 09:56:25,"Android","Santa Fe","San Justo","male","18","20",13,71,1,6,4,0
"f14a7fa4",2018-07-02 21:49:41,"Android","Buenos Aires","Guernica","female","18","20",44,131,0,12,8,0
"189bcd3",2018-07-07 22:59:58,"Android","Buenos Aires","Hurlingham","female","13","17",2,2,0,2,2,1
"d72c002a",2018-07-07 17:51:11,"Android","Buenos Aires","Brandsen","female","18","20",1,11,0,3,2,0
"4402febf",2018-07-07 11:28:49,"Android","Cordoba","Córdoba","male","13","17",19,74,0,2,3,0
"e6b7af75",2018-06-30 01:20:17,"Android","San Luis","San Luis","male","18","20",21,23,0,4,3,1
"e1ff3f57",2018-07-01 19:07:58,"Android","San Juan","San Juan","male","13","17",27,44,6,2,8,0
"4614e20b",2018-07-06 23:26:31,"Android","Buenos Aires F.D.","Buenos Aires","male","13","17",8,7,0,1,2,0
"6f20badf",2018-07-01 00:18:04,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",4,4,0,1,3,1
"a831453d",2018-07-03 19:57:57,"Android","Buenos Aires","Ezpeleta","female","13","17",3,3,0,3,3,1
"93274449",2018-07-07 15:01:01,"Android","Entre Rios","Villa Angelica","male","13","17",6,2,0,1,5,1
"4d585dc",2018-06-30 03:27:17,"Android","Buenos Aires","San Andres de Giles","male","18","20",39,41,0,5,16,1
"8c560980",2018-07-07 23:32:23,"Android","Buenos Aires","Wilde","male","18","20",2,61,0,3,1,0
"692c0d31",2018-07-03 17:25:49,"Android","Buenos Aires","Hurlingham","female","18","20",21,50,1,2,7,0
"292d72bc",2018-07-04 03:58:27,"Android","Santa Fe","Alejandra","female","18","20",19,18,0,4,6,1
"25855d45",2018-07-01 03:57:04,"Android","Corrientes","Corrientes","male","18","20",0,0,0,1,1,0
"e3c470ec",2018-07-07 23:28:49,"Android","Buenos Aires F.D.","Buenos Aires","male","13","17",22,63,1,9,6,0
"db247bf0",2018-07-04 06:06:11,"Android","Buenos Aires F.D.","Buenos Aires","male","13","17",4,12,0,2,4,1
"c03cbae0",2018-07-06 02:33:45,"Android","Buenos Aires","Lanus","male","13","17",13,16,0,8,5,1
"4eb21e54",2018-07-04 19:36:33,"Android","Buenos Aires","Mar del Plata","male","18","20",2,2,0,5,1,0
"4d190e72",2018-06-30 01:38:52,"Android","Misiones","Montecarlo","female","13","17",1,1,0,1,2,1
"8a2d41a4",2018-07-07 07:06:47,"Android","Buenos Aires","Lomas del Mirador","male","13","17",8,13,0,2,8,1
"d72605b4",2018-07-01 19:16:17,"Android","Catamarca","San Fernando del Valle de Catamarca","male","18","20",23,26,1,7,6,0
"edcbdce9",2018-06-30 02:31:06,"Android",NA,NA,"male","18","20",15,15,0,6,7,1
"a9f214c2",2018-07-02 10:49:57,"Android","Santa Fe","Villa Ocampo","male","18","20",22,20,0,7,7,1
"4dcf38c5",2018-07-04 23:47:40,"Android","Buenos Aires","Pinamar","male","13","17",0,0,0,1,1,1
"a6ed9636",2018-06-30 04:08:02,"Android","Santa Fe","Vera","male","13","17",2,6,0,5,2,1
"1f9259e2",2018-07-03 01:28:48,"Android","Buenos Aires","San Miguel","female","18","20",28,45,1,11,5,0
"19d0bc3a",2018-07-02 00:28:52,"Android","Cordoba","Córdoba","male","18","20",45,45,5,17,3,1
"74f47c99",2018-07-01 15:58:31,"Android","Buenos Aires","Pinamar","male","18","20",4,0,0,8,4,0
"48be5e4d",2018-07-05 23:03:22,"Android","Buenos Aires","Banfield","male","18","20",10,10,0,3,4,1
"74af34d5",2018-07-02 00:56:00,"Android","La Rioja","La Rioja","female","13","17",25,34,0,9,2,0
"e609c206",2018-07-04 19:45:41,"Android","Mendoza","Mendoza","female","18","20",16,37,1,1,7,1
"b0750efc",2018-07-04 13:34:12,"iOS","Tucuman","San Miguel de Tucumán","male","13","17",31,5,0,21,9,1
"9236abe",2018-07-04 02:14:27,"Android","Buenos Aires","Lomas del Mirador","female","13","17",11,11,0,4,1,0
"539caf65",2018-07-01 01:58:14,"Android","Cordoba","Ucacha","female","18","20",1,6,0,5,0,1
"c9cddfd8",2018-07-05 14:23:10,"Android","San Luis","San Luis","female","18","20",20,19,1,3,4,1
"912ea76a",2018-07-07 00:37:40,"Android","Buenos Aires","Isidro Casanova","female","18","20",17,18,0,5,4,1
"ea440431",2018-06-30 04:08:21,"Android","Salta","Salta","male","13","17",5,11,0,1,2,1
"61a31ecb",2018-07-03 05:25:34,"Android","Entre Rios","Concordia","male","18","20",19,19,2,13,1,1
